"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 13, 2011","5,579.5249","5,544.7998","5,610.1001","5,520.8999","-","0.61%"
"Apr 12, 2011","5,545.8940","5,545.8940","5,545.8940","5,545.8940","-","-2.66%"
"Apr 11, 2011","5,697.2310","5,771.1001","5,788.1001","5,682.7998","-","-1.35%"
"Apr 08, 2011","5,775.2910","5,681.0000","5,779.3999","5,680.3999","-","2.02%"
"Apr 07, 2011","5,660.6709","5,627.8999","5,674.8999","5,610.1001","-","0.36%"
"Apr 06, 2011","5,640.2612","5,618.2998","5,672.3999","5,614.0000","-","0.18%"
"Apr 05, 2011","5,630.1260","5,610.6001","5,634.3999","5,577.7998","-","0.37%"
"Apr 04, 2011","5,609.3208","5,583.0000","5,612.6001","5,567.5000","-","0.90%"
"Apr 01, 2011","5,559.3198","5,531.2002","5,564.8999","5,504.6001","-","0.80%"
"Mar 31, 2011","5,515.0601","5,416.0000","5,522.3999","5,411.2002","-","2.03%"
"Mar 30, 2011","5,405.5342","5,411.6001","5,430.1001","5,374.7998","-","-0.24%"
"Mar 29, 2011","5,418.7632","5,381.2998","5,431.7998","5,358.3999","-","0.35%"
"Mar 28, 2011","5,399.8862","5,468.2998","5,468.5000","5,394.3999","-","-1.15%"
"Mar 25, 2011","5,462.5762","5,468.3999","5,483.0000","5,441.2002","-","-0.05%"
"Mar 24, 2011","5,465.2300","5,465.2300","5,465.2300","5,465.2300","-","0.36%"
"Mar 23, 2011","5,445.8560","5,445.8560","5,445.8560","5,445.8560","-","0.21%"
"Mar 22, 2011","5,434.1890","5,434.1890","5,434.1890","5,434.1890","-","1.03%"
"Mar 21, 2011","5,378.5801","5,413.7998","5,420.7998","5,361.3999","-","0.79%"
"Mar 18, 2011","5,336.6250","5,376.8999","5,413.6001","5,309.1001","-","0.25%"
"Mar 17, 2011","5,323.3501","5,137.7998","5,341.8999","5,131.2002","-","3.38%"
"Mar 16, 2011","5,149.2148","5,141.3999","5,235.2002","5,080.5000","-","0.62%"
"Mar 15, 2011","5,117.2739","5,117.2739","5,117.2739","5,117.2739","-","-3.80%"
"Mar 14, 2011","5,319.4771","5,297.3999","5,328.2998","5,181.7002","-","-0.16%"
"Mar 11, 2011","5,328.0811","5,386.7002","5,389.7002","5,244.6001","-","-0.99%"
"Mar 10, 2011","5,381.5151","5,475.6001","5,477.1001","5,325.3999","-","-1.35%"
"Mar 09, 2011","5,455.1831","5,431.5000","5,496.3999","5,423.6001","-","0.23%"
"Mar 08, 2011","5,442.5850","5,470.2002","5,479.5000","5,413.2002","-","-0.94%"
"Mar 07, 2011","5,494.2402","5,545.7998","5,590.3999","5,482.7002","-","-0.20%"
"Mar 04, 2011","5,505.2710","5,458.2998","5,515.7002","5,447.6001","-","1.12%"
"Mar 03, 2011","5,444.5098","5,458.1001","5,464.2998","5,379.2998","-","-0.04%"
"Mar 02, 2011","5,446.7661","5,393.7998","5,460.7002","5,364.6001","-","1.38%"
"Mar 01, 2011","5,372.5488","5,291.1001","5,376.8999","5,288.7998","-","1.65%"
"Feb 28, 2011","5,285.0830","5,341.0000","5,353.6001","5,269.0000","-","0.04%"
"Feb 25, 2011","5,282.8271","5,200.5000","5,302.7998","5,195.2002","-","1.26%"
"Feb 24, 2011","5,217.2612","5,286.7002","5,425.1001","5,173.6001","-","-0.43%"
"Feb 23, 2011","5,239.5752","5,136.2998","5,274.6001","5,109.5000","-","2.19%"
"Feb 22, 2011","5,127.4980","5,216.0000","5,264.6001","5,094.2002","-","1.92%"
"Feb 18, 2011","5,030.7148","5,034.2998","5,073.2998","4,997.6001","-","0.03%"
"Feb 17, 2011","5,029.0278","5,023.6001","5,039.0000","4,996.7998","-","0.54%"
"Feb 16, 2011","5,002.1411","4,983.0000","5,029.3999","4,974.1001","-","0.63%"
"Feb 15, 2011","4,970.6182","5,036.5000","5,046.2998","4,942.8999","-","-1.07%"
"Feb 14, 2011","5,024.3682","5,011.2002","5,072.6001","4,995.1001","-","0.59%"
"Feb 11, 2011","4,994.6958","5,048.7998","5,057.5000","4,979.5000","-","-0.60%"
"Feb 10, 2011","5,024.6860","5,051.3999","5,064.7002","5,020.1001","-","-0.30%"
"Feb 09, 2011","5,040.0381","5,012.7002","5,066.7998","5,010.5000","-","0.65%"
"Feb 08, 2011","5,007.4941","5,005.0000","5,036.3999","4,944.7002","-","0.04%"
"Feb 07, 2011","5,005.2671","5,043.2998","5,073.0000","4,998.2998","-","-0.67%"
"Feb 04, 2011","5,038.8799","5,103.2998","5,122.2998","5,021.1001","-","-1.04%"
"Feb 03, 2011","5,091.5879","5,139.2998","5,159.5000","5,081.5000","-","-0.61%"
"Feb 02, 2011","5,122.7222","5,108.5000","5,137.5000","5,089.5000","-","0.55%"
"Feb 01, 2011","5,094.7832","5,087.5000","5,125.0000","5,070.0000","-","0.01%"
"Jan 31, 2011","5,094.2749","5,028.7002","5,112.6001","4,986.7998","-","2.05%"
"Jan 28, 2011","4,991.9321","4,893.2002","5,011.1001","4,892.7002","-","1.92%"
"Jan 27, 2011","4,897.6768","4,954.5000","4,960.8999","4,896.2002","-","-0.76%"
"Jan 26, 2011","4,935.2661","4,862.3999","4,941.2998","4,861.0000","-","1.87%"
"Jan 25, 2011","4,844.8369","4,905.7002","4,913.8999","4,840.8999","-","-1.64%"
"Jan 24, 2011","4,925.7559","4,988.3999","4,996.7998","4,904.2998","-","-0.69%"
"Jan 21, 2011","4,959.9072","4,940.2998","4,971.7002","4,932.6001","-","0.52%"
"Jan 20, 2011","4,934.4438","4,996.2002","4,997.1001","4,882.7998","-","-1.21%"
"Jan 19, 2011","4,994.8389","5,012.3999","5,045.8999","4,988.5000","-","-0.20%"
"Jan 18, 2011","5,004.7329","4,979.7002","5,026.3999","4,970.8999","-","0.11%"
"Jan 14, 2011","4,999.0552","4,984.5000","5,002.3999","4,952.5000","-","0.25%"
"Jan 13, 2011","4,986.5161","5,007.8999","5,014.7002","4,757.7002","-","-0.35%"
"Jan 12, 2011","5,003.8018","4,964.2998","5,025.6001","4,957.5000","-","0.93%"
"Jan 11, 2011","4,957.5532","4,890.0000","4,966.3999","4,881.1001","-","1.52%"
"Jan 10, 2011","4,883.3540","4,862.6001","4,896.6001","4,826.3999","-","1.18%"
"Jan 07, 2011","4,826.4580","4,858.1001","4,878.2998","4,795.2002","-","-0.60%"
"Jan 06, 2011","4,855.7632","4,927.0000","4,937.7002","4,846.1001","-","-1.42%"
"Jan 05, 2011","4,925.6431","4,853.7998","4,941.7002","4,814.6001","-","0.99%"
"Jan 04, 2011","4,877.2588","4,961.5000","4,985.1001","4,840.2998","-","-1.70%"
"Jan 03, 2011","4,961.4458","4,969.1001","5,006.2998","4,951.2998","-","0.36%"
"Dec 31, 2010","4,943.4141","4,862.3999","4,958.7002","4,857.2002","-","1.61%"
"Dec 30, 2010","4,865.2461","4,926.0000","4,941.7002","4,835.3999","-","-1.19%"
"Dec 29, 2010","4,924.0098","4,926.6001","4,936.6001","4,912.2002","-","-0.15%"
"Dec 28, 2010","4,931.5552","4,907.5000","4,935.6001","4,897.2002","-","0.66%"
"Dec 27, 2010","4,899.2808","4,906.2002","4,925.0000","4,869.7002","-","-0.33%"
"Dec 23, 2010","4,915.7402","4,890.7002","4,918.6001","4,872.2998","-","0.53%"
"Dec 22, 2010","4,890.0049","4,856.5000","4,892.5000","4,855.0000","-","0.67%"
"Dec 21, 2010","4,857.4888","4,839.0000","4,866.8999","4,828.0000","-","0.57%"
"Dec 20, 2010","4,830.0991","4,796.0000","4,833.0000","4,764.8999","-","1.05%"
"Dec 17, 2010","4,780.0732","4,771.2002","4,791.8999","4,726.8999","-","0.62%"
"Dec 16, 2010","4,750.7510","4,781.7002","4,786.2998","4,749.7002","-","-0.71%"
"Dec 15, 2010","4,784.9351","4,756.7002","4,808.5000","4,636.5000","-","0.14%"
"Dec 14, 2010","4,778.4580","4,790.2002","4,812.5000","4,765.7002","-","-0.34%"
"Dec 13, 2010","4,794.5322","4,756.1001","4,816.6001","4,755.1001","-","1.20%"
"Dec 10, 2010","4,737.7642","4,765.2002","4,801.2998","4,715.2002","-","-0.51%"
"Dec 09, 2010","4,762.1519","4,782.8999","4,801.1001","4,741.7998","-","-0.02%"
"Dec 08, 2010","4,762.9180","4,714.2998","4,778.0000","4,706.3999","-","0.03%"
"Dec 07, 2010","4,761.3770","4,782.2002","4,859.8999","4,745.8999","-","-0.50%"
"Dec 06, 2010","4,785.3931","4,796.6001","4,809.5000","4,758.7002","-","0.18%"
"Dec 03, 2010","4,776.8818","4,716.1001","4,782.1001","4,632.3999","-","1.28%"
"Dec 02, 2010","4,716.5332","4,650.7002","4,718.6001","4,650.2998","-","1.35%"
"Dec 01, 2010","4,653.7700","4,528.1001","4,661.1001","4,515.2998","-","2.99%"
"Nov 30, 2010","4,518.5518","4,559.2998","4,577.7998","4,516.5000","-","-1.07%"
"Nov 29, 2010","4,567.5479","4,537.6001","4,570.7002","4,510.0000","-","1.30%"
"Nov 26, 2010","4,509.0029","4,516.0000","4,522.2998","4,305.1001","-","-0.18%"
"Nov 24, 2010","4,517.0352","4,440.5000","4,522.7002","4,423.3999","-","2.36%"
"Nov 23, 2010","4,413.0742","4,413.7998","4,434.6001","4,361.5000","-","-0.35%"
"Nov 22, 2010","4,428.5039","4,469.8999","4,489.2002","4,268.0000","-","-0.27%"
"Nov 19, 2010","4,440.6929","4,490.8999","4,522.1001","4,422.2998","-","-0.93%"
"Nov 18, 2010","4,482.3711","4,412.8999","4,493.1001","4,411.1001","-","2.00%"
"Nov 17, 2010","4,394.4878","4,433.2002","4,463.7998","4,375.8999","-","-0.99%"
"Nov 16, 2010","4,438.4209","4,574.3999","4,578.7002","4,431.7998","-","-3.16%"
"Nov 15, 2010","4,583.3828","4,585.6001","4,600.5000","4,553.7002","-","0.37%"
"Nov 12, 2010","4,566.6592","4,673.7002","4,673.7002","4,554.1001","-","-3.39%"
"Nov 11, 2010","4,726.7598","4,772.7002","4,789.2998","4,722.2998","-","-0.40%"
"Nov 10, 2010","4,745.9512","4,728.6001","4,766.8999","4,706.2002","-","0.17%"
"Nov 09, 2010","4,737.8252","4,726.7002","4,792.2002","4,717.8999","-","0.42%"
"Nov 08, 2010","4,718.0190","4,718.6001","4,724.6001","4,674.2998","-","0.40%"
"Nov 05, 2010","4,699.3398","4,705.0000","4,717.2998","4,508.2998","-","0.42%"
"Nov 04, 2010","4,679.7910","4,599.0000","4,685.8999","4,598.1001","-","2.25%"
"Nov 03, 2010","4,576.7510","4,567.7998","4,606.6001","4,529.2998","-","0.51%"
"Nov 02, 2010","4,553.4419","4,520.7998","4,569.8999","4,516.2998","-","0.93%"
"Nov 01, 2010","4,511.5161","4,495.3999","4,565.7002","4,492.2002","-","0.93%"
"Oct 29, 2010","4,470.1641","4,476.5000","4,483.0000","4,436.7998","-","-0.38%"
"Oct 28, 2010","4,487.3872","4,471.2002","4,505.3999","4,463.5000","-","0.52%"
"Oct 27, 2010","4,464.2778","4,482.3999","4,486.0000","4,412.2998","-","-0.66%"
"Oct 26, 2010","4,494.0098","4,484.6001","4,500.8999","4,454.5000","-","0.28%"
"Oct 25, 2010","4,481.2739","4,476.7002","4,517.6001","4,443.8999","-","0.88%"
"Oct 22, 2010","4,442.0879","4,425.6001","4,452.8999","4,404.8999","-","0.82%"
"Oct 21, 2010","4,406.1650","4,475.0000","4,498.5000","4,392.2998","-","-1.68%"
"Oct 20, 2010","4,481.5718","4,383.5000","4,482.3999","4,383.3999","-","2.32%"
"Oct 19, 2010","4,379.8481","4,505.2998","4,511.1001","4,375.2998","-","-2.92%"
"Oct 18, 2010","4,511.5518","4,511.5518","4,511.5518","4,511.5518","-","1.30%"
"Oct 15, 2010","4,453.8682","4,520.7998","4,543.2002","4,441.1001","-","-1.42%"
"Oct 14, 2010","4,517.9058","4,558.8999","4,579.1001","4,504.2002","-","-0.30%"
"Oct 13, 2010","4,531.5591","4,497.5000","4,555.5000","4,495.7002","-","0.95%"
"Oct 12, 2010","4,488.8911","4,472.2998","4,511.1001","4,440.7998","-","-0.01%"
"Oct 11, 2010","4,489.4199","4,527.8999","4,541.7002","4,488.0000","-","-0.00%"
"Oct 08, 2010","4,489.4868","4,391.7998","4,501.8999","4,353.8999","-","2.07%"
"Oct 07, 2010","4,398.4282","4,464.1001","4,509.8999","4,377.5000","-","-1.39%"
"Oct 06, 2010","4,460.4810","4,446.2002","4,489.6001","4,424.3999","-","0.43%"
"Oct 05, 2010","4,441.5342","4,363.1001","4,446.6001","4,357.2998","-","1.57%"
"Oct 04, 2010","4,373.0718","4,379.2002","4,402.0000","4,349.6001","-","-0.30%"
"Oct 01, 2010","4,386.3081","4,369.2998","4,406.5000","4,364.2998","-","0.63%"
"Sep 30, 2010","4,358.7212","4,306.7998","4,366.1001","4,295.5000","-","1.28%"
"Sep 29, 2010","4,303.8081","4,255.6001","4,310.3999","4,211.0000","-","1.39%"
"Sep 28, 2010","4,244.9888","4,244.8999","4,280.2998","4,218.2998","-","-0.15%"
"Sep 27, 2010","4,251.2959","4,267.1001","4,282.7998","4,218.7998","-","-0.30%"
"Sep 24, 2010","4,264.1611","4,200.0000","4,274.7002","4,195.7998","-","1.34%"
"Sep 23, 2010","4,207.7358","4,188.7002","4,222.1001","4,154.1001","-","0.36%"
"Sep 22, 2010","4,192.8350","4,202.6001","4,237.8999","4,168.8999","-","-0.11%"
"Sep 21, 2010","4,197.3979","4,239.2002","4,254.2002","4,194.8999","-","-1.01%"
"Sep 20, 2010","4,240.3179","4,230.1001","4,266.6001","4,204.7002","-","0.80%"
"Sep 17, 2010","4,206.6392","4,222.7002","4,265.3999","4,177.2002","-","-0.13%"
"Sep 16, 2010","4,212.2998","4,239.0000","4,246.5000","4,183.3999","-","-0.81%"
"Sep 15, 2010","4,246.5171","4,254.8999","4,259.7998","4,217.8999","-","-0.48%"
"Sep 14, 2010","4,267.2031","4,255.5000","4,292.5000","4,230.2998","-","0.34%"
"Sep 13, 2010","4,252.5752","4,231.2002","4,279.2002","4,227.8999","-","0.97%"
"Sep 10, 2010","4,211.6558","4,159.7002","4,219.1001","4,154.7998","-","1.25%"
"Sep 09, 2010","4,159.7690","4,157.7002","4,205.1001","4,144.2002","-","-0.23%"
"Sep 08, 2010","4,169.5078","4,144.2002","4,199.7002","4,131.1001","-","0.36%"
"Sep 07, 2010","4,154.7168","4,147.2998","4,172.5000","4,087.8000","-","0.10%"
"Sep 03, 2010","4,150.6021","4,134.2002","4,162.7998","4,094.2000","-","0.31%"
"Sep 02, 2010","4,137.8838","4,096.0000","4,142.0000","4,073.5000","-","0.98%"
"Sep 01, 2010","4,097.8599","4,025.1001","4,113.1001","4,018.2000","-","2.00%"
"Aug 31, 2010","4,017.6919","4,086.2000","4,111.7998","4,005.7000","-","-2.16%"
"Aug 30, 2010","4,106.5269","4,128.2002","4,131.7002","4,094.5000","-","-0.06%"
"Aug 27, 2010","4,108.8252","4,031.6001","4,111.0000","4,007.7000","-","1.62%"
"Aug 26, 2010","4,043.4990","4,008.7000","4,067.3999","4,001.7000","-","1.33%"
"Aug 25, 2010","3,990.5540","3,985.8000","4,007.3999","3,941.3000","-","0.29%"
"Aug 24, 2010","3,979.1221","4,028.1001","4,038.1001","3,967.0000","-","-1.59%"
"Aug 23, 2010","4,043.2571","4,076.3999","4,093.8000","4,030.7000","-","-0.55%"
"Aug 20, 2010","4,065.7500","4,110.0000","4,112.1001","4,053.1001","-","-0.89%"
"Aug 19, 2010","4,102.2451","4,143.3999","4,174.0000","4,088.8000","-","-0.83%"
"Aug 18, 2010","4,136.6621","4,142.3999","4,147.0000","4,076.3000","-","-0.25%"
"Aug 17, 2010","4,147.0000","4,113.1001","4,179.8999","4,112.1001","-","0.99%"
"Aug 16, 2010","4,106.2842","4,122.2002","4,150.2002","4,100.0000","-","-0.42%"
"Aug 13, 2010","4,123.5630","4,153.2002","4,181.2002","4,113.2002","-","-0.43%"
"Aug 12, 2010","4,141.3740","4,170.2998","4,202.3999","4,133.5000","-","-1.36%"
"Aug 11, 2010","4,198.6719","4,281.7998","4,292.7998","4,188.2998","-","-1.94%"
"Aug 10, 2010","4,281.7910","4,329.3999","4,331.5000","4,241.3999","-","-1.29%"
"Aug 09, 2010","4,337.5801","4,328.7002","4,364.3999","4,323.8999","-","0.31%"
"Aug 06, 2010","4,324.2861","4,426.2002","4,426.2002","4,304.2998","-","-1.65%"
"Aug 05, 2010","4,396.6812","4,409.7002","4,424.8999","4,391.2002","-","-0.29%"
"Aug 04, 2010","4,409.2729","4,371.0000","4,421.7998","4,358.1001","-","0.59%"
"Aug 03, 2010","4,383.5010","4,339.0000","4,390.0000","4,332.7998","-","0.75%"
"Aug 02, 2010","4,350.6982","4,285.6001","4,373.7002","4,282.7998","-","2.31%"
"Jul 30, 2010","4,252.6411","4,190.3999","4,252.6411","4,157.2998","-","1.23%"
"Jul 29, 2010","4,200.7852","4,139.2998","4,221.5000","4,128.2002","-","1.65%"
"Jul 28, 2010","4,132.5171","4,128.2002","4,147.3999","4,094.0000","-","0.24%"
"Jul 27, 2010","4,122.7329","4,173.7002","4,209.2002","4,106.1001","-","-1.33%"
"Jul 26, 2010","4,178.3682","4,179.5000","4,191.6001","4,147.7998","-","-0.00%"
"Jul 23, 2010","4,178.4741","4,202.8999","4,214.2998","4,164.7002","-","-0.38%"
"Jul 22, 2010","4,194.2759","4,092.7000","4,195.1001","4,082.3999","-","2.73%"
"Jul 21, 2010","4,082.9451","4,116.5000","4,152.1001","4,072.1001","-","-0.49%"
"Jul 20, 2010","4,102.8608","4,092.1001","4,135.5000","4,045.8999","-","0.48%"
"Jul 19, 2010","4,083.1689","4,073.3000","4,135.5000","4,051.8000","-","0.27%"
"Jul 16, 2010","4,072.2661","4,112.1001","4,118.6001","4,042.8999","-","-0.83%"
"Jul 15, 2010","4,106.1421","4,088.7000","4,130.8999","4,044.8999","-","0.18%"
"Jul 14, 2010","4,098.7769","4,099.2998","4,137.8999","4,070.0000","-","0.02%"
"Jul 13, 2010","4,097.7578","3,996.3999","4,106.7002","3,994.1001","-","2.12%"
"Jul 12, 2010","4,012.8359","4,041.2000","4,069.8000","4,001.6001","-","-1.28%"
"Jul 09, 2010","4,065.0210","4,050.0000","4,084.6001","4,029.2000","-","0.58%"
"Jul 08, 2010","4,041.5750","4,019.3000","4,065.3000","4,001.5000","-","1.23%"
"Jul 07, 2010","3,992.4509","3,904.8999","4,002.0000","3,893.3000","-","2.14%"
"Jul 06, 2010","3,908.9790","3,931.8999","3,992.3000","3,895.5000","-","0.10%"
"Jul 02, 2010","3,905.1631","3,947.3000","3,958.1001","3,893.3999","-","-0.80%"
"Jul 01, 2010","3,936.7859","3,979.0000","3,998.1001","3,894.3999","-","-2.22%"
"Jun 30, 2010","4,025.9729","4,022.5000","4,048.1001","3,983.6001","-","0.31%"
"Jun 29, 2010","4,013.5920","4,061.3000","4,074.6001","3,994.5000","-","-2.89%"
"Jun 28, 2010","4,133.1709","4,146.1001","4,159.0000","4,117.3999","-","-0.68%"
"Jun 25, 2010","4,161.5210","4,079.6001","4,172.5000","4,057.8999","-","2.00%"
"Jun 24, 2010","4,079.7629","4,057.7000","4,083.0000","4,039.7000","-","0.28%"
"Jun 23, 2010","4,068.5649","4,129.6001","4,134.8999","4,043.0000","-","-1.63%"
"Jun 22, 2010","4,135.8428","4,146.5000","4,173.8999","4,113.7998","-","-0.80%"
"Jun 21, 2010","4,169.3999","4,213.8999","4,229.6001","4,133.7998","-","0.45%"
"Jun 18, 2010","4,150.9189","4,153.7998","4,173.1001","4,111.2002","-","-0.21%"
"Jun 17, 2010","4,159.6108","4,142.0000","4,188.6001","4,137.3999","-","0.02%"
"Jun 16, 2010","4,158.7021","4,124.6001","4,173.3999","4,102.2998","-","0.70%"
"Jun 15, 2010","4,129.6929","4,062.6001","4,134.7002","4,049.5000","-","1.57%"
"Jun 14, 2010","4,065.8369","4,055.3999","4,101.3999","4,031.8999","-","1.42%"
"Jun 11, 2010","4,008.8530","4,028.5000","4,046.7000","3,982.0000","-","-0.63%"
"Jun 10, 2010","4,034.3979","3,980.1001","4,065.6001","3,971.1001","-","1.10%"
"Jun 09, 2010","3,990.5630","3,927.3999","4,012.8999","3,917.3000","-","2.02%"
"Jun 08, 2010","3,911.5691","3,913.1001","3,926.8000","3,871.5000","-","0.46%"
"Jun 07, 2010","3,893.5791","3,852.3999","3,926.6001","3,849.8000","-","-0.15%"
"Jun 04, 2010","3,899.3459","4,027.8999","4,060.8000","3,879.6001","-","-3.10%"
"Jun 03, 2010","4,024.2720","4,012.5000","4,031.5000","3,953.2000","-","1.46%"
"Jun 02, 2010","3,966.5540","3,936.8999","4,002.7000","3,910.8000","-","0.39%"
"Jun 01, 2010","3,951.1250","3,962.5000","4,051.2000","3,910.7000","-","-1.45%"
"May 28, 2010","4,009.2471","4,051.5000","4,086.7000","3,980.1001","-","-0.82%"
"May 27, 2010","4,042.3860","3,953.2000","4,044.6001","3,940.3000","-","3.13%"
"May 26, 2010","3,919.8821","3,876.8999","3,936.0000","3,873.2000","-","2.55%"
"May 25, 2010","3,822.4641","3,813.8999","3,840.0000","3,765.8999","-","-1.76%"
"May 24, 2010","3,890.8721","3,907.3999","3,915.0000","3,870.8999","-","0.01%"
"May 21, 2010","3,890.4580","3,862.8999","3,935.8999","3,843.1001","-","-0.04%"
"May 20, 2010","3,892.0769","3,986.7000","3,987.5000","3,820.2000","-","-1.66%"
"May 19, 2010","3,957.9590","3,963.8000","3,988.7000","3,912.0000","-","-1.03%"
"May 18, 2010","3,998.9619","4,048.0000","4,083.6001","3,980.7000","-","-0.09%"
"May 17, 2010","4,002.4939","4,055.2000","4,121.8999","3,990.8999","-","-2.82%"
"May 14, 2010","4,118.8311","4,243.7002","4,243.7002","4,105.0000","-","-3.47%"
"May 13, 2010","4,266.6870","4,316.6001","4,317.2002","4,253.2002","-","-0.76%"
"May 12, 2010","4,299.3721","4,293.7998","4,336.2002","4,267.8999","-","0.31%"
"May 11, 2010","4,286.2441","4,257.3999","4,320.8999","4,230.2002","-","-0.04%"
"May 10, 2010","4,288.0781","4,321.5000","4,349.1001","4,262.2998","-","1.82%"
"May 07, 2010","4,211.2349","4,257.6001","4,302.8999","4,171.7002","-","-1.42%"
"May 06, 2010","4,271.7378","4,366.8999","4,388.8999","4,192.5000","-","-2.52%"
"May 05, 2010","4,382.2368","4,468.8999","4,498.7002","4,346.6001","-","-2.59%"
"May 04, 2010","4,498.5898","4,629.2998","4,636.5000","4,495.7998","-","-3.14%"
"May 03, 2010","4,644.4058","4,612.8999","4,667.1001","4,610.3999","-","0.56%"
"Apr 30, 2010","4,618.3740","4,602.6001","4,627.8999","4,575.3999","-","1.01%"
"Apr 29, 2010","4,572.0020","4,530.7998","4,598.1001","4,530.7998","-","1.02%"
"Apr 28, 2010","4,525.9409","4,485.7002","4,531.6001","4,464.3999","-","0.38%"
"Apr 27, 2010","4,508.9229","4,562.2002","4,588.2998","4,494.2002","-","-1.61%"
"Apr 26, 2010","4,582.7192","4,609.2002","4,635.0000","4,570.2002","-","-0.57%"
"Apr 23, 2010","4,609.1250","4,553.0000","4,613.7998","4,533.2002","-","1.14%"
"Apr 22, 2010","4,556.9600","4,554.1001","4,569.2002","4,479.1001","-","0.23%"
"Apr 21, 2010","4,546.3721","4,552.6001","4,577.7998","4,509.7998","-","0.22%"
"Apr 20, 2010","4,536.5498","4,526.0000","4,556.2002","4,517.0000","-","1.00%"
"Apr 19, 2010","4,491.7769","4,506.7998","4,514.5000","4,461.7002","-","-1.70%"
"Apr 16, 2010","4,569.6890","4,629.6001","4,637.0000","4,538.8999","-","-1.65%"
"Apr 15, 2010","4,646.3428","4,638.1001","4,662.3999","4,618.8999","-","0.16%"
"Apr 14, 2010","4,638.8188","4,579.7998","4,656.6001","4,579.7998","-","1.38%"
"Apr 13, 2010","4,575.8008","4,543.2002","4,586.5000","4,513.2002","-","0.05%"
"Apr 12, 2010","4,573.3159","4,604.7998","4,615.8999","4,563.7002","-","-0.13%"
"Apr 09, 2010","4,579.2451","4,620.7002","4,624.6001","4,552.2002","-","0.08%"
"Apr 08, 2010","4,575.6230","4,582.7002","4,593.2002","4,548.8999","-","-0.79%"
"Apr 07, 2010","4,612.0020","4,637.2998","4,647.1001","4,595.2002","-","-0.56%"
"Apr 06, 2010","4,638.1851","4,625.7998","4,658.5000","4,615.0000","-","0.12%"
"Apr 05, 2010","4,632.7441","4,577.7002","4,642.2002","4,571.2002","-","1.65%"
"Apr 01, 2010","4,557.7002","4,532.7002","4,566.2002","4,524.2998","-","1.42%"
"Mar 31, 2010","4,493.6748","4,466.3999","4,513.2002","4,451.7998","-","0.70%"
"Mar 30, 2010","4,462.3232","4,460.0000","4,467.2002","4,435.2998","-","0.36%"
"Mar 29, 2010","4,446.3979","4,385.7998","4,473.7998","4,381.8999","-","2.26%"
"Mar 26, 2010","4,348.0229","4,386.7002","4,405.8999","4,334.6001","-","-0.41%"
"Mar 25, 2010","4,366.0078","4,380.8999","4,407.6001","4,360.3999","-","-0.35%"
"Mar 24, 2010","4,381.3359","4,403.5000","4,408.5000","4,356.5000","-","-1.14%"
"Mar 23, 2010","4,431.7461","4,419.6001","4,451.6001","4,404.1001","-","0.02%"
"Mar 22, 2010","4,430.9331","4,403.1001","4,440.6001","4,332.6001","-","0.25%"
"Mar 19, 2010","4,420.0410","4,476.5000","4,479.5000","4,388.3999","-","-1.49%"
"Mar 18, 2010","4,486.8301","4,480.8999","4,500.7002","4,461.7002","-","-0.53%"
"Mar 17, 2010","4,510.6860","4,470.3999","4,515.6001","4,463.3999","-","1.26%"
"Mar 16, 2010","4,454.4668","4,377.1001","4,471.1001","4,366.0000","-","1.77%"
"Mar 15, 2010","4,376.8008","4,436.3999","4,442.0000","4,351.3999","-","-1.41%"
"Mar 12, 2010","4,439.4370","4,471.7002","4,507.2998","4,416.8999","-","-0.52%"
"Mar 11, 2010","4,462.6089","4,466.3999","4,479.3999","4,438.2002","-","-0.31%"
"Mar 10, 2010","4,476.3149","4,460.5000","4,521.2002","4,422.0000","-","0.38%"
"Mar 09, 2010","4,459.3262","4,454.2998","4,479.8999","4,414.7998","-","-0.59%"
"Mar 08, 2010","4,485.7090","4,505.5000","4,509.2002","4,448.0000","-","0.16%"
"Mar 05, 2010","4,478.7632","4,448.6001","4,508.5000","4,447.7002","-","1.16%"
"Mar 04, 2010","4,427.5488","4,454.7998","4,483.2998","4,413.7002","-","-1.09%"
"Mar 03, 2010","4,476.2329","4,418.0000","4,490.2002","4,417.7998","-","1.33%"
"Mar 02, 2010","4,417.6621","4,361.6001","4,458.0000","4,346.0000","-","1.14%"
"Mar 01, 2010","4,368.0171","4,448.0000","4,454.0000","4,347.5000","-","-0.92%"
"Feb 26, 2010","4,408.3560","4,343.5000","4,419.3999","4,337.0000","-","1.76%"
"Feb 25, 2010","4,331.9341","4,402.0000","4,403.2002","4,292.7998","-","-1.98%"
"Feb 24, 2010","4,419.2432","4,368.7998","4,423.7002","4,347.7002","-","1.07%"
"Feb 23, 2010","4,372.2842","4,453.8999","4,454.0000","4,360.7002","-","-1.75%"
"Feb 22, 2010","4,450.1509","4,445.1001","4,468.8999","4,423.5000","-","0.08%"
"Feb 19, 2010","4,446.5439","4,378.7002","4,449.6001","4,368.1001","-","0.66%"
"Feb 18, 2010","4,417.3750","4,324.2002","4,418.3999","4,321.5000","-","1.32%"
"Feb 17, 2010","4,359.9741","4,381.7002","4,382.7998","4,333.2998","-","0.02%"
"Feb 16, 2010","4,358.9868","4,269.1001","4,377.2998","4,268.3999","-","3.25%"
"Feb 12, 2010","4,221.7012","4,255.1001","4,262.3999","4,171.7998","-","-1.20%"
