"","Date","Natural_Gas","Crude_Oil_WTI","NY_Gasoline","Heating_Oil","Diesel"
"51",1997-03-20,0,0,-0.00635932190829247,-0.00892066575837924,-0.00655740054615911
"52",1997-03-21,-0.00533334597536239,-0.0137301928119022,-0.0031948908965192,0.00179051077378822,0.00655740054615911
"53",1997-03-24,-0.0381517659643763,-0.0327898228229908,-0.030871663667087,-0.00538117890451684,0.00651468102119368
"54",1997-03-25,0.0273989741881144,-0.00238379135527644,0,0.0195910094771695,0
"55",1997-03-26,0,-0.0144233269611047,-0.0149628726767124,-0.0250013022054171,0
"56",1997-03-27,-0.00542006746933921,0.00241838086428148,-0.0134909297410154,0.0125787822068602,0.0192932029346789
"57",1997-03-31,0,-0.0170527883827192,0.0317486983145803,0.00534284441049526,0.00634922767865875
"58",1997-04-01,0.0580638009547612,-0.00246002584086247,-0.00825768523898157,-0.00892066575837924,-0.0127390257774298
"59",1997-04-02,-0.052643733485422,-0.0376455996163667,-0.0354467489957476,-0.0254097155253683,-0.00643089033029043
"60",1997-04-03,0.0107527917762619,-0.00512821636691951,-0.0086281812233383,0.00914919465358799,0
"61",1997-04-04,0.0211648111920431,-0.0155443544378007,-0.00695654979336002,0.0162605208717803,-0.0129871955268112
"62",1997-04-07,0.0410313966778626,0.00520834510713852,0,0.0106952891167478,-0.0131580845775112
"63",1997-04-08,0.0100000833345832,0.00518135874199777,0.0207261305171169,-0.0106952891167478,0
"64",1997-04-09,-0.0251902488285585,-0.00518135874199777,-0.00858374369139148,0.00714288751238012,0.0131580845775112
"65",1997-04-10,0.00508906950747134,0.0154642256975817,0.00687287928776215,0.0486206870060739,0
"66",1997-04-11,0.0050633019565467,-0.00256082086167408,-0.00171379647773473,-0.0188200593267699,-0.0264916154469764
"67",1997-04-14,0.0100503358535015,0.0203052661607459,0.0136288310556059,0.0103093696588612,0.00668898815079666
"68",1997-04-15,0,-0.015190165493975,-0.00169348050633311,0.00170794234515614,0
"69",1997-04-16,0.0099503308531681,-0.0128371467606807,-0.0257524961024147,-0.0241807981972147,-0.0339015516756814
"70",1997-04-17,0.0292703823001133,0.00772204609390981,0.00520382787502705,0.0121634861931974,-0.00692044284457377
"71",1997-04-18,0.0095694510161507,0.0203052661607459,0.012037978559479,0.0154244703256317,0.0178944898765505
"72",1997-04-21,-0.00477327875265776,0.0223611801581574,0.0203052661607457,0.00677968698537879,-0.0206761328384273
"73",1997-04-22,0.00477327875265776,-0.0375513456521324,-0.0185973238155895,-0.00848181505590928,-0.00418702635421653
"74",1997-04-23,0.0555698511548108,0.00254777207879853,-0.00856903272510134,0.0185659341225354,-0.00701757265864655
"75",1997-04-24,-0.0508192483962131,0.0101266688179291,0.0238106486937185,-0.00167364055802965,-0.00706716722309242
"76",1997-04-25,0.0234202742080987,-0.00252206943270972,-0.010135221894043,-0.0237299270421097,0
"77",1997-04-28,-0.0281708769666964,0.00252206943270972,0.0185034715645597,0,-0.0361050046421162
"78",1997-04-29,-0.00477327875265776,0.0273308937169712,0.00829880281469508,0.0419876956156747,-0.0374575625349005
"79",1997-04-30,0.0329441557193542,-0.00985229644301144,0.00823049913651552,-0.0437044342347292,-0.0310102367425603
"80",1997-05-01,0.0137933221323356,-0.0149628726767124,0.00816331063916093,-0.00344234419097289,0
"81",1997-05-02,0.00909097170125206,-0.015190165493975,-0.0381156329225122,-0.0333071980177685,-0.0566953436765453
"82",1997-05-05,0.00900906994236594,0,-0.00848181505590928,-0.00715566559541225,0
"83",1997-05-06,0.00892863074430139,0.00508906950747079,-0.0137223422551012,-0.0108304307743696,-0.00836824967051664
"84",1997-05-07,0.0392207131532812,-0.00508906950747079,0.00859850525523187,-0.0127855622969718,0
"85",1997-05-08,-0.00428266179200076,0.0375513456521324,0.046831299684099,0.0164087546663921,0.0166670524852117
"86",1997-05-09,-0.0129591446425054,0.0049019706002067,0.00813674139306175,-0.00725956001280414,0.00823049913651552
"87",1997-05-12,-0.0131292914417925,0.0454080395389949,0.0208507954801906,0.0357819926168002,0.0242926925690445
"88",1997-05-13,-0.0404549546923136,-0.014117881545785,0.00632913505164756,-0.00352113039857893,-0.0161293819298836
"89",1997-05-14,0.0181823190831905,0.0117786991926128,-0.0111024138043053,-0.00885745383406078,-0.0163938097756764
"90",1997-05-15,0.0134230203321406,-0.00234466695925395,-0.00640002184546751,0.00177777824599912,0.00823049913651552
"91",1997-05-16,-0.0270286723879194,0.0368705358083274,0.0269216575662644,0.0331908195917475,0.0322608622182214
"92",1997-05-19,0.0270286723879194,-0.02752467339009,-0.0141623138125044,-0.0086281812233383,-0.027354883449367
"93",1997-05-20,-0.0134230203321406,-0.0140517534556501,0.00316455960296308,-0.00521287018853311,0.027354883449367
"94",1997-05-21,-0.00451468035452673,0.0186921330121526,0.0172283039601774,-0.00174367960482691,0
"95",1997-05-22,0.00451468035452673,0,0.00464756839654695,0.0034843240826109,0.0312525435041044
"96",1997-05-23,-0.00904983551991789,-0.0163364193196935,0,-0.00523104941755259,0.00766287274556915
"97",1997-05-27,0.040094457201878,-0.0238106486937184,-0.0266264751153222,-0.0392207131532811,-0.0107445392829773
"98",1997-05-28,0.0215991118034617,-0.00241254640538413,0.00632913505164756,0.00543972329581821,-0.00464037955650221
"99",1997-05-29,-0.0215991118034617,0.0215062052209634,-0.0158985860677983,0.00900096085897617,0.00772204609391031
"100",1997-05-30,-0.0265502320941209,-0.00711746776886368,-0.0210534091978324,0.00714288751238012,-0.00772204609391031
"101",1997-06-02,-0.0135442251077571,0.00711746776886368,0.00489796897554717,0.00532388125274974,0
"102",1997-06-03,-0.0417694128762952,-0.0385589936036825,-0.0297542610817928,-0.0323769287244596,-0.0156253179030809
"103",1997-06-04,0.0372135963404343,-0.00246002584086247,-0.0220534807148574,-0.0128796628636612,0
"104",1997-06-05,-0.00457666702741166,-0.024938948347252,-0.0103449198423928,-0.0149256502166757,-0.0483965408618502
"105",1997-06-06,0.00457666702741166,-0.0412429585340495,-0.0479239882815828,-0.0344202238864793,0
"106",1997-06-09,0,-0.00792606527242024,-0.0220597180647322,-0.00194742028439565,-0.0422003544903765
"107",1997-06-10,-0.0137933221323356,0,0.00371057939653563,0.00194742028439565,0
"108",1997-06-11,0,-0.00531916147760025,0.00185013928816147,-0.00977524890464243,-0.0173917427118692
"109",1997-06-12,-0.00930239266231359,0.0132452267500205,0.00919969689842359,0.00977524890464243,0
"110",1997-06-13,0.00466201310581127,-0.00263504763800482,0.0036563112031105,-0.00194742028439565,0.0173917427118692
"111",1997-06-16,0.0229895182246989,0.00788440352414899,0.0108893997992683,0.0077670293376596,0
"112",1997-06-17,0,0.0104167608582553,0.0089847864078153,0.00962471337420967,0.00858374369139148
"113",1997-06-18,0.00904983551991789,-0.020943173845243,-0.0345803335967791,-0.0173917427118693,-0.017241806434506
"114",1997-06-19,0.00449438958783921,-0.0079681696491769,-0.0130477153924755,-0.00390625496706509,0
"115",1997-06-20,0.00892863074430139,-0.008032171697264,-0.0151231615742208,-0.001958864485333,0
"116",1997-06-23,0.0176216013498195,0.0160003413464409,0,0.0116960397631913,0.00865806274311454
"117",1997-06-24,0.0130153681120703,-0.0101037817795984,0.00569802111463769,-0.00583092031079324,-0.00345423486808749
"118",1997-06-25,0,0.0216767673372571,0.0243229951402201,0.0269247033705928,0.012037978559479
"119",1997-06-26,-0.0395656002061912,-0.0147526384750383,-0.0055607186846971,-0.0191576740329332,-0.017241806434506
"120",1997-06-27,-0.0272744179196592,0.0303211937149617,0.0202398813477462,0.0248341320377384,0
"121",1997-06-30,0,0.0203880660386631,0.00363636764338382,0.00564441761967704,0
"122",1997-07-01,-0.00461894585629441,0.0145256748827189,0.0108304307743696,0.0222643704973996,0.00693243677564481
"123",1997-07-02,-0.00930239266231359,0.013827380801803,0.0177940638004678,0,-0.0156661167443994
"124",1997-07-03,-0.0141178815457851,-0.0456562863719747,-0.0213911899813173,-0.039294110342202,0
"125",1997-07-07,0.00943403223335859,0.00256344667419839,0.00180018050414776,0,-0.0212773984472847
"126",1997-07-08,0,0.00714288751238046,0.0213531244705688,0.00380952841666771,0
"127",1997-07-09,0.0139862419747401,-0.0138215663316856,-0.00884179058146095,-0.00380952841666771,-0.0235731677180668
"128",1997-07-10,-0.00464037955650232,-0.00932166252713573,0.0123567326889055,-0.0134488098126131,0
"129",1997-07-11,0.00464037955650232,0.00880606571241405,0.00699303549097063,0.005785937067044,0.0181823190831905
"130",1997-07-14,0.00921665510492398,-0.0245379056308281,-0.02290849079687,-0.0155041865359653,0
"131",1997-07-15,0.0136676387286637,0.0459672970867269,0.0350298513292148,0.0231670592815344,0.0178576174000062
"132",1997-07-16,0.0134833503372871,-0.0121890793024746,0.00515022597631587,0,0
"133",1997-07-17,0.0220759516991997,0.0177264707484674,0.022016130564375,0.0189041546391527,0
"134",1997-07-18,-0.0131870042819539,-0.0357728486143056,-0.0375470725952517,-0.0323529644517658,-0.00888894741724588
"135",1997-07-21,-0.0406376457318263,0.00155965719164675,-0.0157759625941675,0.00386100865745953,0.00888894741724588
"136",1997-07-22,0.00459770924862957,0,0.00879513145282729,0.0133973295718213,-0.00888894741724588
"137",1997-07-23,0.00913248356327256,0.022091830890314,-0.00350877552967932,0.00757579380845763,-0.00357782134788398
"138",1997-07-24,0.0180185055026783,0.00152322954052142,0.00525855725346691,-0.00188857468786807,0.00892066575837924
"139",1997-07-25,-0.00896866998276036,0,0.0494559431554098,0.0112783150377072,0.00884179058146095
"140",1997-07-28,-0.0136056520557788,-0.00203148876366077,0.0165020246363877,0.00559181326577785,0.0294904285107052
"141",1997-07-29,0.018100041643618,0.0206296624225604,0.063412683036974,0.0129272345014597,0.0169495583137733
"142",1997-07-30,-0.018100041643618,0.0172801140060024,0.0465200156348929,0.0199824995873382,0.065063593347062
"143",1997-07-31,0.018100041643618,-0.0118169765047846,-0.00735838493118712,-0.00541029272824756,0
"144",1997-08-01,0.00447428039492115,0.00395452813916242,0,0.0125787822068602,0.0233473639969912
"145",1997-08-04,0.00888894741724588,0.0262916799416346,0.0219146827053944,0.0350913198112699,0.00766287274556915
"146",1997-08-05,0.0305034542934148,-0.000961538535621642,0.0200292818755725,-0.00865806274311454,0.0300774552372779
"147",1997-08-06,0.0212322201057741,-0.0160003413464409,-0.00568183346743095,-0.0264332570681554,0.00738010729762256
"148",1997-08-07,0.0491902441907718,-0.0182495816966375,-0.00858374369139148,-0.0289875368732523,0
"149",1997-08-08,-0.0491902441907718,-0.0257135417244787,-0.0410614867977738,-0.0185534078957478,-0.0223057575142983
"150",1997-08-11,0.0611188150560454,0.00763168293215966,-0.0120483385161745,0.00187090793581168,0.00749067172915763
"151",1997-08-12,0.0117879557520424,0.00908179804158094,0.0165293019512106,0.0111525319504749,0
"152",1997-08-13,-0.0439192339348354,0.0139653142486411,0.0593087744402939,0.0201287674306139,0.0148150857851406
"153",1997-08-14,0.0478178743504927,-0.0084556584376716,0.00140350900232017,-0.0109290705321903,0.00732604009207294
"154",1997-08-15,-0.0156865961676996,0.00299252093645386,0.0194450571192235,-0.00550965581096963,0.00727275932907961
"155",1997-08-18,0.0117879557520424,-0.00699653028983604,-0.018043515193935,-0.00184331849428931,0.0215062052209636
"156",1997-08-19,0.0193429628431309,0.00500251168297172,0.0411580724935076,0.00918280098233504,0.00706716722309242
"157",1997-08-20,0.00382409643840353,0.00149588659158262,0.0330499346725521,-0.00918280098233504,0.00701757265864655
"158",1997-08-21,-0.0670862932163698,-0.0120302202765421,-0.0343949247878849,-0.0242775695813467,-0.0428637044317822
"159",1997-08-22,0.00813012608325014,-0.00657730678776192,-0.00539812376955739,-0.00949674753725727,0
"160",1997-08-25,0.0240011520995429,-0.0210318088263048,-0.0556471787143916,-0.0231670592815344,-0.0147061473896955
"161",1997-08-26,0.0195700961940973,0.00103626952278546,-0.0305034542934146,-0.00195503483580339,-0.0149256502166757
"162",1997-08-27,-0.0275066457898336,0.0174542418748471,0.039050514871873,0.0251220941173378,-0.00301205046999165
"163",1997-08-28,0.0236231457634359,-0.00305810635882109,0.00424629088145106,-0.0115164420615591,0.0326438480763628
"164",1997-08-29,0.0456352947066193,0.00356688276257122,-0.0257524961024147,0,-0.00732604009207294
"165",1997-09-02,0.0471956913362745,0.00355420531550354,0.0143887374520996,0.0153259704782268,0.00732604009207294
"166",1997-09-03,0.014084739881739,-0.00406298171925368,-0.0100503358535015,-0.00763362485507113,-0.0371790032417541
"167",1997-09-04,-0.0465200156348928,-0.00971626155741134,-0.0625203569813338,-0.019342962843131,0
"168",1997-09-05,-0.0222231367847102,0.00767856345039597,0,0.019342962843131,0
"169",1997-09-08,0,-0.00922137681890645,-0.0375631015756486,-0.011560822401076,-0.0260951107828519
"170",1997-09-09,0.0258794479878207,0.00359620218035239,-0.0031948908965192,-0.0156253179030809,0
"171",1997-09-10,0,0,-0.0161293819298836,-0.0178753518269632,-0.0125197253449277
"172",1997-09-11,0.0144930073025666,-0.00462606838878221,-0.00162733965937539,0.00599402394021054,-0.0158733491562902
"173",1997-09-12,0.0283706971292157,-0.00206291976201411,0.00162733965937539,0.0158106060266422,0.0205866336083884
"174",1997-09-15,0.0069686693160933,-0.00362038150806487,-0.00816331063916093,0,-0.00471328445209823
"175",1997-09-16,-0.0175135824927082,0.0189895364901282,0.0114100667380309,0.0308904870193385,0.00784317746102592
"176",1997-09-17,-0.0286757999766665,-0.0117618333686749,-0.0212948259705729,-0.00763362485507113,-0.00784317746102592
"177",1997-09-18,0.0322031404946348,-0.00154440185137439,-0.0150127923891852,0.0170944333593001,-0.00790517950711328
"178",1997-09-19,0.0346055291774756,-0.00206291976201411,0.00670019256981957,0.0130965389198456,-0.0079681696491769
"179",1997-09-22,0.0135137191667227,0.0123141627893504,0.00996685991539215,0.00925075977215106,0.031498667059371
"180",1997-09-23,0.0362477903923411,0.00508648095637376,-0.00829880281469508,-0.0111112254250708,0
"181",1997-09-24,-0.0196084713883764,0.0161050285130981,-0.0100503358535015,0.0239201837176519,-0.00310559255815313
"182",1997-09-25,0.00657897109804262,0.0173228781168517,0.00503779402995719,0.0162311949285826,0.0108276386520634
"183",1997-09-26,0.0604317391849178,0.0237586932945306,0.0280778147545404,0.0282205676422511,0
"184",1997-09-29,-0.0474022388945841,0.0199247578162787,0.0257248912384359,0.0103807160545608,0.00460476638674828
"185",1997-09-30,-0.0429818225736851,-0.00754364727742241,-0.0079681696491769,-0.003448279278916,0
"186",1997-10-01,0.0397403286495142,-0.00521946617916047,-0.0161293819298836,-0.0086730812534288,-0.0123268124806586
"187",1997-10-02,-0.0363676441708749,0.0373526149561196,0.0161293819298836,0.0291866210865318,0.00772204609391031
"188",1997-10-03,-0.020408871631207,0.0465616779617397,0.0190180058357619,0.0234124406247432,0.00766287274556915
"189",1997-10-06,0.0170361871525677,-0.0397107719701455,-0.0302811981144726,-0.0404777011789302,-0.0153849188394795
"190",1997-10-07,-0.0520047849903145,-0.00410490884273829,-0.00649352931054831,0.00171969087952661,0.0153849188394795
"191",1997-10-08,-0.00356506616449637,0.0140687593907218,-0.00653597097978553,0.00343053509678926,0
"192",1997-10-09,0,-0.00814484140613203,-0.0350327735157703,-0.00859850525523187,0
"193",1997-10-10,-0.00716848947861259,0,-0.0102389973010943,0.003448279278916,0
"194",1997-10-13,0.0318611020689843,-0.0309136496647633,-0.013817145553142,-0.0296965053538524,0.00456969569006527
"195",1997-10-14,-0.0105079775984152,-0.0280369991968996,-0.0140107370695984,-0.0124890115707746,-0.0122325684356344
"196",1997-10-15,0,-0.00483092726966561,-0.0142098305726527,0.00179372245402687,0.0228146777661714
"197",1997-10-16,0.0346055291774756,0.0158542835611093,0.0194868876734965,0.0230302472746992,0.0149256502166757
"198",1997-10-17,0.0101523714640179,0.0202884996334403,0.00350263055120204,-0.015887359762319,0.0190761470608137
"199",1997-10-20,0.0265796378047121,-0.0342076108441396,-0.00525855725346691,0.00885745383406078,0.00290275965796138
"200",1997-10-21,0.0258914139327415,-0.000483442117223287,-0.00528635592314797,0.00352113039857893,0
"201",1997-10-22,0.0345403252521763,0.0360912865623728,0.0278763695282549,0.0139618323817686,0.0143887374520996
"202",1997-10-23,0.0303974771843709,-0.0122009960293408,-0.0103627870355466,-0.0139618323817686,0
"203",1997-10-24,-0.0150832422113285,-0.00901120634071884,-0.0157483569681393,-0.0177309609712316,0.0113637586503151
"204",1997-10-27,0.0503810242923524,0.00190385588206654,0.0105264129869875,0.00713015498459102,0.00983844900028791
"205",1997-10-28,0.0424391832751567,-0.0304150888644377,-0.0283204767874553,-0.0215448189867757,0.0316612819064649
"206",1997-10-29,-0.0453335413015212,0.0203791623366523,0.0230711209013116,0.0144146640021847,0.0161293819298837
"207",1997-10-30,-0.0324034240546593,0.0209133097269789,0.00524935588614373,0.0282205676422511,-0.0134230203321407
"208",1997-10-31,-0.0365894474322921,-0.00755433243178105,-0.0158314652166807,-0.00873367996875463,0.0332256476283204
"209",1997-11-03,0.00310077767824812,-0.00904552704147843,-0.00355240160436765,0.00873367996875463,0.00651468102119368
"210",1997-11-04,-0.0250796843970233,-0.0129965728271801,-0.0179538036165957,-0.0122486220761991,-0.00651468102119368
"211",1997-11-05,0.00947874395454384,-0.00973717527785833,-0.00727275932907978,-0.0124005131984548,-0.00655740054615911
"212",1997-11-06,0.0062696130135953,0.000977995187976699,0.0090827145743192,0.00533334597536239,-0.00660068403135206
"213",1997-11-07,-0.0480092191863606,0.0164812261837919,0.023236076680848,0.00706716722309242,0
"214",1997-11-10,0.0480092191863606,-0.0164812261837919,-0.00887317268048649,-0.00706716722309242,-0.0200675630508093
"215",1997-11-11,0.0185763855729353,0.00390244397693174,-0.00357143236759716,0.00706716722309242,-0.00677968698537879
"216",1997-11-12,0.00611622701743619,-0.000486973469569829,-0.0089847864078153,0.00526779093485896,-0.0206192872027357
"217",1997-11-13,-0.00305343748689024,0.0111408272668454,0.0143371631464072,0.0156388938844547,-0.00696866931609336
"218",1997-11-14,-0.00613498856751593,0.0119704565592214,0.0280720187786863,0.0170944333593002,-0.021202207650603
"219",1997-11-17,-0.0472528848505456,-0.0348703610191858,-0.0174524499512262,-0.0257524961024147,-0.00716848947861254
"220",1997-11-18,-0.0327898228229908,-0.0138960052420813,-0.0322031404946346,-0.00873367996875463,0
"221",1997-11-19,-0.0100503358535016,-0.00954061969380016,0.00181653092639789,-0.0194868876734965,-0.0144930073025667
"222",1997-11-20,-0.069714632615361,-0.0333449718442886,-0.0109490144896703,-0.0162311949285826,-0.0221411258772136
"223",1997-11-21,-0.0671894444878008,0.0303131352621686,0.00731264684628652,0.00181653092639789,-0.0615578929994334
"224",1997-11-24,0.0153259704782268,-0.0178712951388031,0.0180510316455685,0.00362319236942032,-0.0079681696491769
"225",1997-11-25,-0.0467010930459807,-0.00309597770512759,0.00357143236759716,0,-0.00803217169726422
"226",1997-11-26,-0.00399202126953735,-0.0114346360236297,-0.0179860963697819,-0.0481574529809725,-0.00809721023261939
"227",1997-12-01,0.00796816964917679,-0.0195308398740828,-0.0276006480821125,-0.0152966653754737,-0.0330608622608882
"228",1997-12-02,0.0350913198112701,-0.00480898602444713,-0.0093721398288632,-0.00579711768432589,0
"229",1997-12-03,-0.0311309185951733,0.00747068575930765,0.00563381771825611,0.00964327627180417,0.0166670524852117
"230",1997-12-04,-0.019960742562538,-0.0171585979139057,-0.0075188324140274,-0.00192123017789381,0
"231",1997-12-05,-0.0244910200082957,0.0123624256504127,0,0.0171596202828264,-0.00829880281469508
"232",1997-12-08,-0.0508584172334912,0.00745080615586513,0.0075188324140274,0.00188857468786807,0.0246926125903715
"233",1997-12-09,0.0215062052209637,-0.00371846377993723,-0.0265670273847218,-0.0132955424812446,0.0161293819298836
"234",1997-12-10,0.0416726964005681,-0.0346542527145144,-0.0272921422880076,-0.0271334475144002,-0.0325231917055601
"235",1997-12-11,-0.0631789016215318,0.00165152803847324,-0.00993056820260074,-0.00393701295933957,-0.0422003544903765
"236",1997-12-12,0,0.00164880499018372,0.00993056820260074,0.00785858661252126,0.00858374369139148
"237",1997-12-15,-0.0219789067187751,-0.00164880499018372,0.0059113472630572,0,0.00511510066677046
"238",1997-12-16,0.0176216013498195,0.000549903780698191,0.01365874893104,-0.001958864485333,0.00339558900113823
"239",1997-12-17,0.0385486701172351,0.00164789930178122,0.00579711768432589,0.00781253973679374,-0.00851068966790869
"240",1997-12-18,-0.00421053253634351,0.015791234753594,0.030362863730118,0.00968061771072348,0.02531780798429
"241",1997-12-19,0.00840341079637952,-0.00270489751070002,-0.0169655341582967,-0.00968061771072348,0.00829880281469508
"242",1997-12-22,-0.0126317469059006,-0.00925176667193206,-0.0191944472561472,-0.0196469973837965,-0.00829880281469508
"243",1997-12-23,-0.0521857531705702,0.00545257621345563,-0.0019398648178266,0.0019821612039912,0
"244",1997-12-29,0.0393924017106607,-0.0416379880375843,-0.0196084713883763,-0.0281143014808393,-0.00836824967051664
"245",1997-12-30,-0.0260884360842979,-0.00227014853453911,-0.0159684031787312,0.0040650462481695,0.0298035303905817
"246",1998-01-05,-0.101940038342995,-0.0376310682176473,-0.0306459120460284,-0.0371943700080489,-0.0298035303905817
"247",1998-01-06,0.052268428545757,-0.0184583984333964,-0.0104276231622591,-0.0212773984472848,0.00836824967051664
"248",1998-01-07,-0.0139862419747401,0.0160957275174263,0.0125001627642315,0.00429185208154104,-0.02531780798429
"249",1998-01-08,-0.00943403223335859,0.00589624349728135,0.0225188635353498,0.00852883634752033,0
"250",1998-01-09,-0.00952388151125549,-0.0213911899813177,0.00404040953700491,-0.023631604533277,-0.00858374369139148
"251",1998-01-12,-0.0390293439057353,-0.00723330459351956,-0.0142134372500554,-0.00873367996875463,0
"252",1998-01-13,0.00990107098271165,-0.00545952220489898,-0.0206618920639569,-0.00439561147303813,-0.00865806274311454
"253",1998-01-14,0.00980400009662086,0.00606429996751112,-0.00208986491945917,0.0109530120191972,-0.0175443096509095
"254",1998-01-15,0.0097088141269609,-0.0115537922522826,-0.0147526384750383,-0.00655740054615905,0.00881062968215485
"255",1998-01-16,0.0191393402106974,0.00791962713806305,0.00634922767865875,0.015234244571848,-0.0123567326889055
"256",1998-01-20,0.00472814119594611,-0.00303859243214877,-0.00847462699097223,-0.0043290110895855,-0.0143115143932556
